title,totalRatingCount,authors,image_url,small_image_url
"The Power of One (The Power of One, #1)",100,Bryce Courtenay,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Pragmatic Programmer: From Journeyman to Master,99,"Andrew Hunt, Dave Thomas",https://images.gr-assets.com/books/1401432508m/4099.jpg,https://images.gr-assets.com/books/1401432508s/4099.jpg
The Prophet,100,Kahlil Gibran,https://images.gr-assets.com/books/1355046521m/2547.jpg,https://images.gr-assets.com/books/1355046521s/2547.jpg
The Quiet American,100,"Graham Greene, Robert  Stone",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Rainmaker,100,John Grisham,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Rapture of Canaan,99,Sheri Reynolds,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Red Pony,86,John Steinbeck,https://images.gr-assets.com/books/1391231816m/8732.jpg,https://images.gr-assets.com/books/1391231816s/8732.jpg
The Red Tent,98,Anita Diamant,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Rescue,99,Nicholas Sparks,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"The Restaurant at the End of the Universe (Hitchhiker's Guide, #2)",98,Douglas Adams,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Richest Man in Babylon,100,George S. Clason,https://images.gr-assets.com/books/1348336780m/1052.jpg,https://images.gr-assets.com/books/1348336780s/1052.jpg
"The River (Brian's Saga, #2)",100,Gary Paulsen,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Road,100,Cormac McCarthy,https://images.gr-assets.com/books/1439197219m/6288.jpg,https://images.gr-assets.com/books/1439197219s/6288.jpg
The Rules of Attraction,95,Bret Easton Ellis,https://images.gr-assets.com/books/1468426907m/9912.jpg,https://images.gr-assets.com/books/1468426907s/9912.jpg
"The Salmon of Doubt (Dirk Gently, #3)",100,Douglas Adams,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Sea,99,John Banville,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"The Second Summer of the Sisterhood (Sisterhood, #2)",99,Ann Brashares,https://images.gr-assets.com/books/1467700995m/5454.jpg,https://images.gr-assets.com/books/1467700995s/5454.jpg
The Secret Art of Dr. Seuss,100,"Dr. Seuss, Maurice Sendak, Audrey Geisel",https://images.gr-assets.com/books/1320429156m/7780.jpg,https://images.gr-assets.com/books/1320429156s/7780.jpg
The Secret Garden,99,Frances Hodgson Burnett,https://images.gr-assets.com/books/1327873635m/2998.jpg,https://images.gr-assets.com/books/1327873635s/2998.jpg
"The Shadow Rising (Wheel of Time, #4)",99,Robert Jordan,https://images.gr-assets.com/books/1470841890m/9539.jpg,https://images.gr-assets.com/books/1470841890s/9539.jpg
"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)",100,"Carlos Ruiz Zafón, Lucia Graves",https://images.gr-assets.com/books/1344545047m/1232.jpg,https://images.gr-assets.com/books/1344545047s/1232.jpg
The Shipping News,100,Annie Proulx,https://images.gr-assets.com/books/1469036074m/7354.jpg,https://images.gr-assets.com/books/1469036074s/7354.jpg
The Short Stories,100,"F. Scott Fitzgerald, Matthew J. Bruccoli",https://images.gr-assets.com/books/1400891315m/4662.jpg,https://images.gr-assets.com/books/1400891315s/4662.jpg
The Silmarillion (Middle-Earth Universe),93,"J.R.R. Tolkien, Christopher Tolkien, Ted Nasmith",https://images.gr-assets.com/books/1336502583m/7332.jpg,https://images.gr-assets.com/books/1336502583s/7332.jpg
The Sirens of Titan,100,Kurt Vonnegut Jr.,https://images.gr-assets.com/books/1419363185m/4982.jpg,https://images.gr-assets.com/books/1419363185s/4982.jpg
The Smoke Jumper,97,Nicholas Evans,https://images.gr-assets.com/books/1403193693m/9282.jpg,https://images.gr-assets.com/books/1403193693s/9282.jpg
The Snows of Kilimanjaro and Other Stories,100,Ernest Hemingway,https://images.gr-assets.com/books/1400889884m/4645.jpg,https://images.gr-assets.com/books/1400889884s/4645.jpg
The Stories of Eva Luna,100,Isabel Allende,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Street Lawyer,100,John Grisham,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Summons,100,John Grisham,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Sun Also Rises,100,Ernest Hemingway,https://images.gr-assets.com/books/1331828228m/3876.jpg,https://images.gr-assets.com/books/1331828228s/3876.jpg
The Taste of Home Cookbook,100,"Janet Briggs, Beth Wittlinger",https://images.gr-assets.com/books/1309198140m/3885.jpg,https://images.gr-assets.com/books/1309198140s/3885.jpg
The Terminal Man,100,Michael Crichton,https://images.gr-assets.com/books/1461056182m/7679.jpg,https://images.gr-assets.com/books/1461056182s/7679.jpg
The Terror,100,Dan Simmons,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Testament,100,John Grisham,https://images.gr-assets.com/books/1403174228m/5348.jpg,https://images.gr-assets.com/books/1403174228s/5348.jpg
The Thorn Birds,100,Colleen McCullough,https://images.gr-assets.com/books/1391416796m/3412.jpg,https://images.gr-assets.com/books/1391416796s/3412.jpg
The Three Musketeers,99,Alexandre Dumas,https://images.gr-assets.com/books/1320436982m/7190.jpg,https://images.gr-assets.com/books/1320436982s/7190.jpg
The Time Machine,100,"H.G. Wells, Greg Bear, Carlo Pagetti",https://images.gr-assets.com/books/1327942880m/2493.jpg,https://images.gr-assets.com/books/1327942880s/2493.jpg
The Tipping Point: How Little Things Can Make a Big Difference,100,Malcolm Gladwell,https://images.gr-assets.com/books/1473396980m/2612.jpg,https://images.gr-assets.com/books/1473396980s/2612.jpg
The Ultimate Hitchhiker's Guide to the Galaxy,100,Douglas Adams,https://images.gr-assets.com/books/1404613595m/13.jpg,https://images.gr-assets.com/books/1404613595s/13.jpg
The Unbearable Lightness of Being,93,"Milan Kundera, Michael Henry Heim",https://images.gr-assets.com/books/1265401884m/9717.jpg,https://images.gr-assets.com/books/1265401884s/9717.jpg
The Universe in a Nutshell,100,Stephen Hawking,https://images.gr-assets.com/books/1159814395m/2095.jpg,https://images.gr-assets.com/books/1159814395s/2095.jpg
The Valkyries,100,"Paulo Coelho, Alan R. Clarke",https://images.gr-assets.com/books/1414013931m/4006.jpg,https://images.gr-assets.com/books/1414013931s/4006.jpg
"The Vampire Prince (Cirque Du Freak, #6)",96,Darren Shan,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"The Vampire's Assistant (Cirque Du Freak, #2)",100,Darren Shan,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Very Hungry Caterpillar Board Book,100,Eric Carle,https://images.gr-assets.com/books/1327878225m/4948.jpg,https://images.gr-assets.com/books/1327878225s/4948.jpg
The View from Saturday,100,E.L. Konigsburg,https://images.gr-assets.com/books/1476944774m/4538.jpg,https://images.gr-assets.com/books/1476944774s/4538.jpg
The Virgin Blue,100,Tracy Chevalier,https://images.gr-assets.com/books/1395581883m/2873.jpg,https://images.gr-assets.com/books/1395581883s/2873.jpg
The Virtue of Selfishness: A New Concept of Egoism,100,"Ayn Rand, Nathaniel Branden",https://images.gr-assets.com/books/1425001997m/665.jpg,https://images.gr-assets.com/books/1425001997s/665.jpg
The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,100,"Steven Pressfield, Robert McKee",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The War of the Worlds,100,"H.G. Wells, Arthur C. Clarke",https://images.gr-assets.com/books/1320391644m/8909.jpg,https://images.gr-assets.com/books/1320391644s/8909.jpg
The Water-Method Man,100,John Irving,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Way the Crow Flies,99,Ann-Marie MacDonald,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"The Wedding (The Notebook, #2)",100,Nicholas Sparks,https://images.gr-assets.com/books/1385738787m/3466.jpg,https://images.gr-assets.com/books/1385738787s/3466.jpg
The Westing Game,100,Ellen Raskin,https://images.gr-assets.com/books/1356850909m/902.jpg,https://images.gr-assets.com/books/1356850909s/902.jpg
The Wind in the Willows,100,"Kenneth Grahame, Gillian Avery",https://images.gr-assets.com/books/1423183570m/5659.jpg,https://images.gr-assets.com/books/1423183570s/5659.jpg
The Winter of Our Discontent,100,"John Steinbeck, Susan Shillinglaw",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Witches,100,"Roald Dahl, Quentin Blake",https://images.gr-assets.com/books/1351707720m/6327.jpg,https://images.gr-assets.com/books/1351707720s/6327.jpg
The Woman in White,100,"Wilkie Collins, Matthew Sweet",https://images.gr-assets.com/books/1295661017m/5890.jpg,https://images.gr-assets.com/books/1295661017s/5890.jpg
The Woman in the Dunes,95,"Kōbō Abe, E. Dale Saunders",https://images.gr-assets.com/books/1361254930m/9998.jpg,https://images.gr-assets.com/books/1361254930s/9998.jpg
The Wonderful Story of Henry Sugar and Six More,99,Roald Dahl,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The World According to Garp,97,John Irving,https://images.gr-assets.com/books/1447234581m/7069.jpg,https://images.gr-assets.com/books/1447234581s/7069.jpg
The World Is Flat: A Brief History of the Twenty-first Century,100,Thomas L. Friedman,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Year of Magical Thinking,98,Joan Didion,https://images.gr-assets.com/books/1327878638m/7815.jpg,https://images.gr-assets.com/books/1327878638s/7815.jpg
The Zahir,100,"Paulo Coelho, Margaret Jull Costa",https://images.gr-assets.com/books/1493044059m/1427.jpg,https://images.gr-assets.com/books/1493044059s/1427.jpg
Them: Adventures with Extremists,100,Jon Ronson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Think and Grow Rich: The Landmark Bestseller - Now Revised and Updated for the 21st Century,100,Napoleon Hill,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"Three Men in a Boat (Three Men, #1)",99,Jerome K. Jerome,https://images.gr-assets.com/books/1392791656m/4921.jpg,https://images.gr-assets.com/books/1392791656s/4921.jpg
Three Weeks With My Brother,100,"Nicholas Sparks, Micah Sparks",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"Three to Get Deadly (Stephanie Plum, #3)",98,Janet Evanovich,https://images.gr-assets.com/books/1311727539m/6854.jpg,https://images.gr-assets.com/books/1311727539s/6854.jpg
Timbuktu,100,Paul Auster,https://images.gr-assets.com/books/1355142497m/449.jpg,https://images.gr-assets.com/books/1355142497s/449.jpg
Time Enough for Love,100,Robert A. Heinlein,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Timeline,100,Michael Crichton,https://images.gr-assets.com/books/1405420745m/7669.jpg,https://images.gr-assets.com/books/1405420745s/7669.jpg
Timequake,97,Kurt Vonnegut Jr.,https://images.gr-assets.com/books/1405784951m/9594.jpg,https://images.gr-assets.com/books/1405784951s/9594.jpg
To Have and Have Not,100,Ernest Hemingway,https://images.gr-assets.com/books/1400886825m/4630.jpg,https://images.gr-assets.com/books/1400886825s/4630.jpg
To Kill a Mockingbird,100,Harper Lee,https://images.gr-assets.com/books/1361975680m/2657.jpg,https://images.gr-assets.com/books/1361975680s/2657.jpg
"Trace (Kay Scarpetta, #13)",100,Patricia Cornwell,https://images.gr-assets.com/books/1310723816m/6530.jpg,https://images.gr-assets.com/books/1310723816s/6530.jpg
Travels with Charley: In Search of America,100,John Steinbeck,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Treasure Island,100,Robert Louis Stevenson,https://images.gr-assets.com/books/1485248909m/295.jpg,https://images.gr-assets.com/books/1485248909s/295.jpg
"Trials of Death (Cirque Du Freak, #5)",89,Darren Shan,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Tropic of Cancer,100,Henry Miller,https://images.gr-assets.com/books/1408753140m/249.jpg,https://images.gr-assets.com/books/1408753140s/249.jpg
Tropic of Capricorn,98,Henry Miller,https://images.gr-assets.com/books/1417652073m/250.jpg,https://images.gr-assets.com/books/1417652073s/250.jpg
"True Believer (Jeremy Marsh & Lexie Darnell, #1)",99,Nicholas Sparks,https://images.gr-assets.com/books/1385739017m/3464.jpg,https://images.gr-assets.com/books/1385739017s/3464.jpg
Truman,100,David McCullough,https://images.gr-assets.com/books/1364681969m/2279.jpg,https://images.gr-assets.com/books/1364681969s/2279.jpg
Trump: The Art of the Deal,100,"Donald J. Trump, Tony Schwartz",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Truth and Beauty,100,Ann Patchett,https://images.gr-assets.com/books/1410140355m/3686.jpg,https://images.gr-assets.com/books/1410140355s/3686.jpg
Tuesdays with Morrie,99,"Mitch Albom, Saulius Dagys",https://images.gr-assets.com/books/1423763749m/6900.jpg,https://images.gr-assets.com/books/1423763749s/6900.jpg
"Tunnels of Blood (Cirque Du Freak, #3)",100,Darren Shan,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Twelfth Night,100,William Shakespeare,https://images.gr-assets.com/books/1416628008m/1625.jpg,https://images.gr-assets.com/books/1416628008s/1625.jpg
"Twelve Sharp (Stephanie Plum, #12)",99,Janet Evanovich,https://images.gr-assets.com/books/1316727699m/3507.jpg,https://images.gr-assets.com/books/1316727699s/3507.jpg
Twenty Love Poems and a Song of Despair,100,"Pablo Neruda, W.S. Merwin, Cristina García",https://images.gr-assets.com/books/1447622711m/5932.jpg,https://images.gr-assets.com/books/1447622711s/5932.jpg
"Twenty Years After (The D'Artagnan Romances, #2)",99,"Alexandre Dumas, David Coward, Auguste Maquet",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"Two for the Dough (Stephanie Plum, #2)",100,Janet Evanovich,https://images.gr-assets.com/books/1330926461m/6427.jpg,https://images.gr-assets.com/books/1330926461s/6427.jpg
Unfinished Tales of Númenor and Middle-Earth,100,"J.R.R. Tolkien, Christopher Tolkien",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Unlimited Power : The New Science Of Personal Achievement,99,"Anthony Robbins, Kenneth H. Blanchard, Jason Winters",https://images.gr-assets.com/books/1419212761m/8676.jpg,https://images.gr-assets.com/books/1419212761s/8676.jpg
Until I Find You,99,John Irving,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
V for Vendetta,100,"Alan Moore, David   Lloyd",https://images.gr-assets.com/books/1343668985m/5805.jpg,https://images.gr-assets.com/books/1343668985s/5805.jpg
V.,97,Thomas Pynchon,https://images.gr-assets.com/books/1328110787m/5809.jpg,https://images.gr-assets.com/books/1328110787s/5809.jpg
"Vampire Mountain (Cirque Du Freak, #4)",100,Darren Shan,https://images.gr-assets.com/books/1255813254m/8960.jpg,https://images.gr-assets.com/books/1255813254s/8960.jpg
Vanity Fair,100,"William Makepeace Thackeray, John Carey",https://images.gr-assets.com/books/1344386439m/5797.jpg,https://images.gr-assets.com/books/1344386439s/5797.jpg
Veronika Decides to Die,100,"Paulo Coelho, Margaret Jull Costa",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Villa Incognito,96,Tom Robbins,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"Visions of Sugar Plums (Stephanie Plum, #8.5)",98,Janet Evanovich,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Waiting for the Barbarians,100,J.M. Coetzee,https://images.gr-assets.com/books/1330879044m/6194.jpg,https://images.gr-assets.com/books/1330879044s/6194.jpg
War and Peace,100,"Leo Tolstoy, Henry Gifford, Aylmer Maude, Louise Maude",https://images.gr-assets.com/books/1413215930m/656.jpg,https://images.gr-assets.com/books/1413215930s/656.jpg
Warrior of the Light,100,Paulo Coelho,https://images.gr-assets.com/books/1359135200m/1426.jpg,https://images.gr-assets.com/books/1359135200s/1426.jpg
"Watermelon (Walsh Family, #1)",95,Marian Keyes,https://images.gr-assets.com/books/1345767584m/9300.jpg,https://images.gr-assets.com/books/1345767584s/9300.jpg
Way of the Peaceful Warrior: A Book That Changes Lives,100,Dan Millman,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Ways of Seeing,100,John Berger,https://images.gr-assets.com/books/1464018308m/2784.jpg,https://images.gr-assets.com/books/1464018308s/2784.jpg
We Were the Mulvaneys,100,Joyce Carol Oates,https://images.gr-assets.com/books/1309282868m/5204.jpg,https://images.gr-assets.com/books/1309282868s/5204.jpg
We the Living,100,"Ayn Rand, Leonard Peikoff",https://images.gr-assets.com/books/1306188481m/668.jpg,https://images.gr-assets.com/books/1306188481s/668.jpg
Welcome to the Monkey House,100,Kurt Vonnegut Jr.,https://images.gr-assets.com/books/1381107552m/4985.jpg,https://images.gr-assets.com/books/1381107552s/4985.jpg
West with the Night,100,Beryl Markham,https://images.gr-assets.com/books/1368204688m/1624.jpg,https://images.gr-assets.com/books/1368204688s/1624.jpg
What Do You Care What Other People Think?,100,Richard Feynman,https://images.gr-assets.com/books/1297913068m/5548.jpg,https://images.gr-assets.com/books/1297913068s/5548.jpg
What Is the What,100,Dave Eggers,https://images.gr-assets.com/books/1328837457m/4952.jpg,https://images.gr-assets.com/books/1328837457s/4952.jpg
"What Looks Like Crazy on an Ordinary Day (Idlewild, #1)",100,Pearl Cleage,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
What to Expect the First Year (What to Expect),100,"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Where the Heart Is,97,Billie Letts,https://images.gr-assets.com/books/1327959469m/5168.jpg,https://images.gr-assets.com/books/1327959469s/5168.jpg
While I Was Gone,100,Sue Miller,https://images.gr-assets.com/books/1495632082m/5176.jpg,https://images.gr-assets.com/books/1495632082s/5176.jpg
White Teeth,100,Zadie Smith,https://images.gr-assets.com/books/1374739885m/3711.jpg,https://images.gr-assets.com/books/1374739885s/3711.jpg
Who Moved My Cheese?,98,"Spencer Johnson, Kenneth H. Blanchard",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"Wild Fire (John Corey, #4)",99,Nelson DeMille,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Wild Swans: Three Daughters of China,100,Jung Chang,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Wild at Heart: Discovering the Secret of a Man's Soul,100,John Eldredge,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"Witches Abroad (Discworld, #12; Witches #3)",98,Terry Pratchett,https://images.gr-assets.com/books/1403326937m/2442.jpg,https://images.gr-assets.com/books/1403326937s/2442.jpg
"Wizard and Glass (The Dark Tower, #4)",100,"Stephen King, Dave McKean",https://images.gr-assets.com/books/1327946510m/5096.jpg,https://images.gr-assets.com/books/1327946510s/5096.jpg
"Wolves of the Calla (The Dark Tower, #5)",99,"Stephen King, Bernie Wrightson",https://images.gr-assets.com/books/1419360231m/4978.jpg,https://images.gr-assets.com/books/1419360231s/4978.jpg
"Women in Love (Brangwen Family, #2)",100,D.H. Lawrence,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
World War Z: An Oral History of the Zombie War,97,Max Brooks,https://images.gr-assets.com/books/1386328204m/8908.jpg,https://images.gr-assets.com/books/1386328204s/8908.jpg
"World Without End (The Kingsbridge Series, #2)",95,Ken Follett,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Wuthering Heights,100,"Emily Brontë, Richard J. Dunn",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"Xenocide (Ender's Saga, #3)",94,Orson Scott Card,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Year of Wonders,100,Geraldine Brooks,https://images.gr-assets.com/books/1327936622m/4965.jpg,https://images.gr-assets.com/books/1327936622s/4965.jpg
You Shall Know Our Velocity!,100,Dave Eggers,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,100,Robert M. Pirsig,https://images.gr-assets.com/books/1410136019m/629.jpg,https://images.gr-assets.com/books/1410136019s/629.jpg
Zodiac,99,Neal Stephenson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
number9dream,98,David Mitchell,https://images.gr-assets.com/books/1320540682m/6820.jpg,https://images.gr-assets.com/books/1320540682s/6820.jpg
