id,book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,book_score
516,3985,3985,2693329,80,312282990,9780312283000.0,Michael Chabon,2000.0,The Amazing Adventures of Kavalier & Clay,The Amazing Adventures of Kavalier & Clay,eng,4.17,147717,156603,9326,2958,7191,22236,52498,71720,https://images.gr-assets.com/books/1479660066m/3985.jpg,4.120987052555289
517,4268157,4268157,4315675,52,802798233,9780802798240.0,Simone Elkeles,2008.0,Perfect Chemistry,"Perfect Chemistry (Perfect Chemistry, #1)",eng,4.07,198627,205008,9882,6422,11998,35815,57351,93422,https://images.gr-assets.com/books/1439792475m/4268157.jpg,4.053218457761752
518,34268,34268,1358908,1416,805072454,9780805072460.0,"J.M. Barrie, Michael Hague",1904.0,Peter Pan,Peter Pan,en-US,4.1,169306,196359,7464,2488,8076,38675,65507,81613,https://images.gr-assets.com/books/1337714526m/34268.jpg,4.073430096378922
519,24768,24768,1568076,78,689865392,9780689865400.0,Scott Westerfeld,2005.0,Pretties,"Pretties (Uglies, #2)",eng,3.85,193405,203755,9390,3808,13664,52192,72804,61287,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.883387396795664
520,11275,11275,2531376,125,965341984,9780965341980.0,"Haruki Murakami, Jay Rubin",1994.0,ねじまき鳥クロニクル [Nejimakidori kuronikuru],The Wind-Up Bird Chronicle,eng,4.17,133408,159705,10724,2022,6154,23828,57956,69745,https://images.gr-assets.com/books/1327872639m/11275.jpg,4.117316278916318
521,79885,79885,1427801,123,739465511,9780739465520.0,Michael Connelly,2005.0,The Lincoln Lawyer ,"The Lincoln Lawyer (Mickey Haller, #1; Harry Bosch Universe, #16)",eng,4.14,149438,160724,4757,1136,3767,27768,67204,60849,https://images.gr-assets.com/books/1370140049m/79885.jpg,4.099745772486026
522,49628,49628,1871423,113,375507256,9780375507250.0,David Mitchell,2004.0,Cloud Atlas,Cloud Atlas,eng,4.01,152441,172239,17001,5442,10645,28665,58983,68504,https://images.gr-assets.com/books/1406383769m/49628.jpg,4.005993260204251
523,133518,133518,1235619,56,767902890,9780767902890.0,Tim O'Brien,1990.0,The Things They Carried,The Things They Carried,en-US,4.12,168678,181159,10666,2623,7845,30102,65204,75385,https://images.gr-assets.com/books/1424663847m/133518.jpg,4.0882620742999025
524,114683,114683,110426,15,1844137872,9781844137880.0,Banksy,1988.0,Wall and Piece,Wall and Piece,eng,3.83,149453,150117,687,11641,11724,27885,38313,60554,https://images.gr-assets.com/books/1327904853m/114683.jpg,3.876040202633
525,9593911,9593911,14480923,76,006197806X,9780061978070.0,Lauren Oliver,2012.0,Pandemonium,"Pandemonium (Delirium, #2)",eng,4.07,181656,191644,13876,3024,8570,35845,69351,74854,https://images.gr-assets.com/books/1310371414m/9593911.jpg,4.052028345597995
526,17231,17231,2113743,95,307277887,9780307277890.0,Jeff Lindsay,2004.0,Darkly Dreaming Dexter,"Darkly Dreaming Dexter (Dexter, #1)",eng,3.89,150055,157862,5656,4689,10180,35941,53459,53593,https://images.gr-assets.com/books/1334404607m/17231.jpg,3.9192535853347845
527,110494,110494,738775,97,1841493007,9781841493010.0,Charlaine Harris,2002.0,Living Dead in Dallas,"Living Dead in Dallas (Sookie Stackhouse, #2)",eng,3.97,190565,209338,6388,1576,8771,50217,81598,67176,https://images.gr-assets.com/books/1329501808m/110494.jpg,3.975898853478973
528,34897,34897,791061,62,765305119,9780765305110.0,Robert Jordan,1991.0,The Dragon Reborn ,"The Dragon Reborn (Wheel of Time, #3)",eng,4.23,153809,164783,2471,1667,4474,23895,59113,75634,https://images.gr-assets.com/books/1480096580m/34897.jpg,4.166041559297691
529,7733,7733,2394716,1762,141439491,9780141439500.0,"Jonathan Swift, Robert DeMaria Jr.",1726.0,Gulliver’s Travels,Gulliver's Travels,eng,3.55,168727,188299,3927,5995,19839,63680,61509,37276,https://images.gr-assets.com/books/1427829692m/7733.jpg,3.6634249899399984
530,12957,12957,2080738,805,743482751,9780743482750.0,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Gail Kern Paster, Robert          Jackson",1598.0,Much Ado About Nothing,Much Ado About Nothing,eng,4.06,175616,185702,2686,2305,7837,37688,66480,71392,https://images.gr-assets.com/books/1327885569m/12957.jpg,4.044034388547518
531,52357,52357,189503,601,393320979,9780393320980.0,"Unknown, Seamus Heaney",975.0,Beowulf,Beowulf,en-US,3.42,155903,184187,5098,12256,25619,56758,51660,37894,https://images.gr-assets.com/books/1327878125m/52357.jpg,3.5753300737229052
532,59980,59980,2501570,74,1401207529,9781401207530.0,"Frank Miller, David Mazzucchelli, Richmond Lewis, Dennis O'Neil",1987.0,Batman: Year One,Batman: Year One,eng,4.23,145267,148446,1954,3392,4611,19732,47742,72969,https://images.gr-assets.com/books/1327940389m/59980.jpg,4.163349146974554
533,24817626,24817626,44458285,102,62409859,9780062409850.0,Harper Lee,2015.0,Go Set a Watchman,Go Set a Watchman,eng,3.31,138669,164828,24535,8284,26200,58810,48468,23066,https://images.gr-assets.com/books/1451442088m/24817626.jpg,3.5112674593829962
534,1044355,1044355,3255908,47,316143472,9780316143480.0,David Sedaris,2008.0,When You Are Engulfed in Flames,When You Are Engulfed in Flames,en-US,4.04,150898,156976,9013,1847,5695,30933,63930,54571,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.027670685129952
535,8490112,8490112,13355552,89,316134023,9780316134030.0,Laini Taylor,2011.0,Daughter of Smoke & Bone,"Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)",eng,4.04,198283,228815,23582,7073,12325,38879,76179,94359,https://images.gr-assets.com/books/1461353773m/8490112.jpg,4.029953420550549
536,17878931,22328546,25037051,84,1409151174,9781409151170.0,Victoria Aveyard,2015.0,Red Queen,"Red Queen (Red Queen, #1)",eng,4.08,83354,289740,30249,7454,14867,48254,95303,123862,https://images.gr-assets.com/books/1411472322m/17878931.jpg,4.045410678636588
537,12609433,12609433,17624817,92,1400069289,9781400069290.0,Charles Duhigg,2011.0,The Power of Habit,The Power of Habit: Why We Do What We Do in Life and Business,eng,4.03,155977,170269,9515,3239,6918,33079,66044,60989,https://images.gr-assets.com/books/1366758683m/12609433.jpg,4.020662405185418
538,386187,386187,300461,76,679751521,9780679751530.0,John Berendt,1994.0,Midnight in the Garden of Good and Evil,Midnight in the Garden of Good and Evil,eng,3.9,167997,175681,6635,2332,9145,42827,70546,50831,https://images.gr-assets.com/books/1427166915m/386187.jpg,3.924372679826787
539,15717943,15717943,21389085,53,1301949825,9781301949820.0,Colleen Hoover,2012.0,Hopeless,"Hopeless (Hopeless, #1)",eng,4.34,189938,207777,18984,3520,6597,23251,56888,117521,https://images.gr-assets.com/books/1353489892m/15717943.jpg,4.259761961613702
540,3008,3008,1313599,11,142437018,9780142437020.0,"Frances Hodgson Burnett, Nancy Bond",1905.0,A Little Princess,A Little Princess,eng,4.2,199872,215833,5128,2653,6227,35428,73488,98037,https://images.gr-assets.com/books/1327868556m/3008.jpg,4.154197691361859
541,51737,51737,1032900,45,142406252,9780142406250.0,Sarah Dessen,2004.0,The Truth About Forever,The Truth About Forever,en-US,4.13,179415,183697,7421,2686,7512,33156,59958,80385,https://images.gr-assets.com/books/1362767907m/51737.jpg,4.097267751709283
542,84119,84119,3294501,280,439861365,9780439861370.0,C.S. Lewis,1954.0,The horse and his boy,"The Horse and His Boy (Chronicles of Narnia, #5)",eng,3.9,189671,209180,4913,2752,13751,54684,68114,69879,https://images.gr-assets.com/books/1388210968m/84119.jpg,3.9222367672853498
543,6527740,6527740,13385418,63,1595143068,9781595143070.0,Richelle Mead,2010.0,Last Sacrifice ,"Last Sacrifice (Vampire Academy, #6)",eng,4.42,206792,217652,10312,2797,5330,21948,54440,133137,https://images.gr-assets.com/books/1319850978m/6527740.jpg,4.327435678751763
544,77767,77767,2884161,146,64400026,9780064400020.0,"Laura Ingalls Wilder, Garth Williams",1935.0,Little House on the Prairie,"Little House on the Prairie (Little House, #2)",eng,4.18,195424,200869,3220,3278,7217,33528,61997,94849,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.137948577791288
545,144974,144974,1602074,383,380002558,9780380002560.0,"Margery Williams Bianco, William   Nicholson",1922.0,The Velveteen Rabbit,The Velveteen Rabbit,eng,4.29,173469,186686,2714,2438,5354,26752,52991,99151,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.216516091956825
546,629,629,175720,181,60589469,9780060589460.0,Robert M. Pirsig,1974.0,Zen and the Art of Motorcycle Maintenance,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,eng,3.76,139411,153992,6535,6589,14196,36227,49874,47106,https://images.gr-assets.com/books/1410136019m/629.jpg,3.8288645012207416
547,8909,8909,3194841,1167,375759239,9780375759240.0,"H.G. Wells, Arthur C. Clarke",1897.0,The War of the Worlds,The War of the Worlds,eng,3.8,159752,181437,4930,2843,11418,51466,69720,45990,https://images.gr-assets.com/books/1320391644m/8909.jpg,3.851814311804093
548,162085,162085,2191061,75,60887303,9780060887310.0,Sara Shepard,2006.0,Pretty Little Liars,"Pretty Little Liars (Pretty Little Liars, #1)",en-US,3.9,156328,165836,8160,5743,12397,37519,47724,62453,https://images.gr-assets.com/books/1377830522m/162085.jpg,3.9257018183170285
549,231850,231850,261903,58,670241334,9780670241330.0,Don Freeman,1948.0,Corduroy,Corduroy,en-US,4.28,160860,162337,1902,1966,5326,25357,42664,87024,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.204914002720527
550,3109,3109,3287769,54,1594200823,9781594200820.0,Michael Pollan,2006.0,The Omnivore's Dilemma,The Omnivore's Dilemma: A Natural History of Four Meals,eng,4.17,133271,147664,11843,1566,4451,22055,58252,61340,https://images.gr-assets.com/books/1393804353m/3109.jpg,4.117278474195233
551,15790842,15790842,21443207,95,316176486,9780316176480.0,Kate Atkinson,2013.0,Life After Life,Life After Life,eng,3.74,138454,158661,20822,6855,13811,36514,57917,43564,https://images.gr-assets.com/books/1358173808m/15790842.jpg,3.8150800133280054
552,3462,3462,1268663,93,446696129,9780446696130.0,Nicholas Sparks,2000.0,The Rescue,The Rescue,en-US,4.1,142092,148370,3261,1692,5815,30135,49684,61044,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.069810037997541
554,10987,10987,1131570,105,385335997,9780385336000.0,Diana Gabaldon,1993.0,Voyager,"Voyager (Outlander, #3)",eng,4.38,157395,184208,8381,827,3030,21397,59170,99784,https://images.gr-assets.com/books/1483278195m/10987.jpg,4.276896208296446
556,10603,10603,996156,143,307348245,9780307348240.0,Stephen King,1981.0,Cujo,Cujo,spa,3.65,158215,167044,2832,4096,16130,54393,52708,39717,https://images.gr-assets.com/books/1394208144m/10603.jpg,3.7422423900517785
557,10956,10956,812415,102,747560595,9780747560590.0,Jeffrey Eugenides,1993.0,The Virgin Suicides,The Virgin Suicides,eng,3.83,159249,179190,7547,3780,12486,44781,67480,50663,https://images.gr-assets.com/books/1319032910m/10956.jpg,3.873960837028587
558,140077,140077,1808005,88,441012183,9780441012180.0,Charlaine Harris,2004.0,Dead to the World,"Dead to the World (Sookie Stackhouse, #4)",eng,4.13,199572,210205,5327,1638,5933,39853,78663,84118,https://images.gr-assets.com/books/1468561630m/140077.jpg,4.099832800604225
559,32261,32261,3331021,918,141439599,9780141439590.0,"Thomas Hardy, Tim Dolin, Margaret R. Higonnet",1891.0,Tess of the d'Urbervilles: A Pure Woman Faithfully Presented,Tess of the D'Urbervilles,eng,3.77,171599,190665,6737,8364,16185,44317,64689,57110,https://images.gr-assets.com/books/1497218117m/32261.jpg,3.8266807482456064
560,2175,2175,2766347,1682,192840398,9780192840390.0,"Gustave Flaubert, Margaret Mauldon, Malcolm Bowie, Mark Overstall",1856.0,Madame Bovary,Madame Bovary,eng,3.64,158877,186553,7617,7682,18771,51707,62328,46065,https://images.gr-assets.com/books/1335676143m/2175.jpg,3.7346228155612824
561,378,378,1782584,82,394820371,9780394820380.0,"Norton Juster, Jules Feiffer",1961.0,The Phantom Tollbooth,The Phantom Tollbooth,en-US,4.22,178432,185392,8011,2848,6922,27918,56237,91467,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.16515427276449
562,7235533,7235533,8134945,48,765326353,9780765326360.0,Brandon Sanderson,2010.0,The Way of Kings,"The Way of Kings (The Stormlight Archive, #1)",eng,4.64,144822,164477,10947,1085,1827,7661,33962,119942,https://images.gr-assets.com/books/1388184640m/7235533.jpg,4.456464798072902
563,140082,140082,602144,90,1841493015,9781841493020.0,Charlaine Harris,2003.0,Club Dead,"Club Dead (Sookie Stackhouse, #3)",en-GB,4.03,181323,197558,5029,1179,6594,44594,78129,67062,https://images.gr-assets.com/books/1329501590m/140082.jpg,4.021652775924436
564,248704,248704,240980,32,078685197X,9780786851970.0,Ned Vizzini,2006.0,It's Kind of a Funny Story,It's Kind of a Funny Story,en-US,4.14,161001,165713,8461,2018,6246,28680,58548,70221,https://images.gr-assets.com/books/1420629730m/248704.jpg,4.101874563057725
567,10032672,10032672,14928278,90,034552554X,9780345525540.0,Vanessa Diffenbaugh,2011.0,The Language of Flowers,The Language of Flowers,eng,4.07,140076,159668,17457,1464,5500,28409,69343,54952,https://images.gr-assets.com/books/1333577674m/10032672.jpg,4.048249045327946
568,59960,59960,1104159,71,156389341X,9781563893410.0,"Frank Miller, Klaus Janson, Lynn Varley",1986.0,Batman: The Dark Knight Returns,"Batman: The Dark Knight Returns (The Dark Knight Saga, #1)",eng,4.25,135979,144349,2838,3353,5104,18631,42654,74607,https://images.gr-assets.com/books/1327892039m/59960.jpg,4.174197418127248
569,13152,13152,1829521,96,446617792,9780446617800.0,James Patterson,2005.0,The Angel Experiment,"The Angel Experiment (Maximum Ride, #1)",eng,4.08,172302,183035,8606,4747,9858,32564,54067,81799,https://images.gr-assets.com/books/1339277875m/13152.jpg,4.058790283998399
570,285092,285092,2961887,136,1573225517,9781573225520.0,Nick Hornby,1995.0,High Fidelity,High Fidelity,eng,3.94,134849,150929,4792,1587,6973,34435,63435,44499,https://images.gr-assets.com/books/1327928082m/285092.jpg,3.956590531619889
571,15925,15925,810630,88,446696110,9780446696110.0,Nicholas Sparks,2003.0,The Guardian,The Guardian,en-US,4.14,136427,142884,4333,1867,5499,26372,45789,63357,https://images.gr-assets.com/books/1388195339m/15925.jpg,4.097047096225594
572,46756,46756,3143431,109,385721676,9780385721680.0,Margaret Atwood,2003.0,Oryx and Crake,"Oryx and Crake (MaddAddam, #1)",eng,4.0,151500,167177,10391,3548,8557,31794,64097,59181,https://images.gr-assets.com/books/1494109986m/46756.jpg,3.998731586495639
573,1274,1274,55001,202,60574216,9780060574220.0,John Gray,1998.0,"Men Are from Mars, Women Are from Venus Book of Days: 365 Inspirations to Enrich Your Relationships","Men Are from Mars, Women Are from Venus",en-US,3.52,113915,129520,4191,8235,15283,38147,36751,31104,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.6797431208545106
574,33313,33313,4219,78,60899220,9780060899230.0,Anthony Bourdain,2000.0,Kitchen Confidential: Adventures in the Culinary Underbelly,Kitchen Confidential: Adventures in the Culinary Underbelly,eng,4.0,134177,145933,7582,1668,5600,30364,61600,46701,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.9986170412825546
575,7669,7669,1525987,124,99244721,9780099244720.0,Michael Crichton,1999.0,Timeline,Timeline,en-US,3.83,148563,158413,3628,2738,11205,41822,57567,45081,https://images.gr-assets.com/books/1405420745m/7669.jpg,3.8762389098861423
576,19380,19380,2833018,1039,486266893,9780486266890.0,Voltaire,1759.0,Candide,Candide,eng,3.76,151471,171617,5504,4906,14285,45693,59709,47024,https://images.gr-assets.com/books/1345060082m/19380.jpg,3.8248930653035202
577,84981,84981,1955922,127,374480095,9780374480100.0,Natalie Babbitt,1975.0,Tuck Everlasting,Tuck Everlasting,eng,3.85,174280,184056,7187,3823,12462,46988,64213,56570,https://images.gr-assets.com/books/1445184695m/84981.jpg,3.8861405432945766
578,10629,10629,1150571,156,2253147699,9782253147700.0,"Stephen King, Marie Milpois",1983.0,Christine,Christine,fre,3.72,151160,157664,2092,3156,14024,48479,49499,42506,https://images.gr-assets.com/books/1327270815m/10629.jpg,3.7960330830772415
579,197084,197084,1837885,44,1713221,9780001713220.0,P.D. Eastman,1960.0,Are You My Mother?,Are You My Mother?,eng,4.16,174204,177809,1864,3986,8065,31523,45916,88319,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.11907276012047
580,222078,222078,215065,102,071483355X,9780714833550.0,E.H. Gombrich,1950.0,The Story of Art,The Story of Art,en-US,3.83,164708,166453,470,12639,13426,32492,39357,68539,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.8728815706902555
581,13206760,13206760,18390691,64,312642962,9780312642970.0,Marissa Meyer,2013.0,Scarlet,"Scarlet (The Lunar Chronicles, #2)",eng,4.3,193766,213010,23054,1250,3669,25696,81461,100934,https://images.gr-assets.com/books/1470056982m/13206760.jpg,4.2301555550335905
582,69571,69571,3366043,185,751532711,9780751532720.0,Robert T. Kiyosaki,1997.0,"Rich Dad , Poor Dad","Rich Dad, Poor Dad",eng,3.95,153764,173904,6790,5093,11346,35831,57062,64572,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.962379349016044
583,10637766,10637766,14158688,65,1442426640,9781442426640.0,Becca Fitzpatrick,2011.0,Silence ,"Silence (Hush, Hush, #3)",eng,4.16,190722,197338,7290,4217,9307,32161,55811,95842,https://images.gr-assets.com/books/1362408152m/10637766.jpg,4.12179464267804
584,6101718,6101718,6278977,67,670020559,9780670020550.0,Lev Grossman,2009.0,The Magicians,The Magicians (The Magicians #1),eng,3.47,147908,165609,18232,10045,21851,47087,52810,33816,https://images.gr-assets.com/books/1313772941m/6101718.jpg,3.617348941205833
585,13615,13615,1782155,44,1421501686,9781421501680.0,"Tsugumi Ohba, Takeshi Obata",2004.0,デスノート #1 (Desu Nōto) Taikutsu (退屈),"Death Note, Vol. 1: Boredom (Death Note, #1)",eng,4.42,139501,141095,2470,2040,3448,14453,34728,86426,https://images.gr-assets.com/books/1419952134m/13615.jpg,4.29584170431651
586,3682,3682,2113193,65,689875347,9780689875340.0,Libba Bray,2003.0,A Great and Terrible Beauty,"A Great and Terrible Beauty (Gemma Doyle, #1)",eng,3.79,173613,182107,8902,6620,16645,44166,56502,58174,https://images.gr-assets.com/books/1284558475m/3682.jpg,3.8412015423111776
